Title: Identifying Exoplanets with Deep Learning II: Two New Super-Earths 
       Uncovered by a Neural Network in K2 Data 
Authors: Dattilo A., Vanderburg A., Shallue C.J., Mayo A.W., Berlind P., 
         Bieryla A., Calkins M.L., Esquerdo G.A., Everett M.E., Howell S.B.,
	 Latham D.W., Scott N.J., Yu L. 
Table: K2 Planet Candidate Training/Validation/Test Set
================================================================================
Byte-by-byte Description of file: ajab0e12t3_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units Label   Explanations
--------------------------------------------------------------------------------
   1-  9 I9     ---   EPIC    EPIC identifier
      11 I1     ---   Num     Planet number
  13- 24 F12.9  d     Period  Orbital period
  26- 36 F11.6  d     Time    Time of Transit; BJD-2454833
219718807 1  0.245116144 2468.645891   0.141186899 J  7   0.122089649 1.00000e-02
219718904 1  0.245116085 2468.645944   0.141186865 J  7   0.120515667 1.00000e-02
219722212 1  5.89121059  2468.586108   0.300155331 J  7   0.047919382 1.59002e-01
219722781 1 28.67370326  2468.688486   2.52461118  J  7   0.154085474 1.03813e+00
219725611 1 30.86393686  2496.64069    2.100911874 J  7   0.057176656 4.31056e-01
219727112 1  0.245230973 2468.616528   0.14125304  J  7   0.037877295 1.00000e-02
219728892 1  0.245231058 2468.618711   0.294232614 J  7   0.054529455 6.70450e-01
219730554 1  0.878094807 2468.914916   3.474162487 E  7   0.4237768   1.18572e+00
219731054 1  0.878074537 2468.914687   3.30905458  E  7   0.441405445 1.12607e+00
219731547 1  0.878102297 2468.915455   3.607534972 E  7   0.513838751 8.07471e-01
219738190 1  0.2451161   2468.645918   0.141186873 J  7   0.140228088 1.00000e-02
219739630 1 29.47186738  2494.594131   2.208241246 J  7   0.325141842 1.18627e+00
219746856 1  0.245154411 2468.636115   0.141208941 J  7   0.031934003 1.00000e-02
219747191 1  0.2451161   2468.64592    0.141186873 J  7   0.070378854 1.00000e-02
219747794 1 34.37241531  2474.179381   3.992741    C  7   0.254365464 9.88937e-01
219748777 1  0.245230936 2468.616781   0.350112135 J  7   0.010412867 9.82772e-01
219752047 1 38.25662828  2468.998478  19.54523381  J  7   0.012085571 5.97216e-01
219752244 1  0.245116144 2468.645886   0.141186899 J  7   0.135623152 1.00000e-02
219752597 1 31.13062542  2488.560538   0.492801596 J  7   0.207903167 8.70670e-01
219753619 1  0.245154366 2468.636136   0.141208915 J  7   0.05005191  1.00000e-02
219755108 1 31.17979251  2488.520508   1.181735116 J  7   0.118817627 5.77579e-04
219755806 1  0.245116017 2468.642837   0.33699591  J  7   0.07536109  3.78265e-01
219758527 1  0.245116136 2468.645085   0.43527394  J  7   0.039430057 5.06487e-02
219759465 1 31.10656101  2488.55763    1.753054377 J  7   0.036984721 4.24906e-01
219762052 1  0.245230915 2468.614278   0.287411999 J  7   0.047816911 1.48827e-02
219762065 1  1.961072776 2469.124464   0.94179758  J  7   0.110925781 4.99620e-04
219764220 1  0.245154411 2468.636119   0.141208941 J  7   0.039188697 1.00000e-02
219766226 1  0.245154366 2468.636134   0.141208915 J  7   0.027776339 1.00000e-02
219766926 1 33.03467579  2488.565007   1.055789217 J  7   0.030436359 6.44772e-01
219768922 1  0.2451161   2468.64591    0.141186873 J  7   0.072283821 1.00000e-02
219777206 1 29.2113518   2488.672211   1.074418261 J  7   5.138490936 4.99999e-04
219783915 1  1.959239047 2469.194841   0.787172021 J  7   0.057598966 3.71736e-01
219788678 1  0.245116075 2468.668152   0.540079073 J  7   0.405098203 5.76389e-04
219789839 1  0.245116085 2468.645948   0.141186865 J  7   0.057173225 1.00000e-02
219791356 1  0.245154366 2468.636136   0.141208915 J  7   0.067496333 1.00000e-02
219794089 1 31.49990141  2488.576661   1.953773663 J  7   0.076044095 4.97187e-01
219798725 1 39.74636512  2480.41332    2.137803081 J  7   0.42163035  1.19660e+00
219800881 1 38.93996696  2488.576143   1.509128549 J  7   0.044258736 4.90501e-01
219801434 1 15.9410981   2479.650286   1.539923108 J  7   0.064240515 3.93096e-01
219810184 1  0.245154351 2468.636162   0.141208906 J  7   0.034621215 1.00000e-02
219812088 1  1.960457392 2469.156049   0.991648679 J  7   0.112251207 4.35174e-04
219819551 1  1.96229387  2468.59387    1.49744407  J  7   0.520972899 1.22858e-04
219824239 1 33.48953901  2488.584737   2.261509526 J  7   0.069405917 2.64753e-03
219824833 1 31.13074424  2473.120161   0.434745691 J  7   0.094866334 1.04078e-02
219827311 1  1.959846436 2469.169376   1.70388911  J  7   0.051805353 1.26110e-02
219829119 1  1.959241804 2469.196542   0.425993155 J  7   0.303221239 5.00000e-04
219829856 1 15.67396269  2473.128963   0.745925315 J  7   0.133955491 9.08610e-01
219835774 1 33.03600563  2488.567857   1.277782797 J  7   0.086833527 8.02813e-01
219837647 1  5.877992845 2473.105965   0.850190472 J  7   0.119288763 1.43344e-01
219837733 1  1.959845792 2469.168162   1.773647868 J  7   0.019677852 5.83679e-01
219839072 1  0.245116085 2468.645943   0.141186865 J  7   0.191670349 1.00000e-02
219849227 1 19.59742591  2478.958541   1.559772451 J  7   0.077891503 2.52768e-01
219852691 1  0.245230897 2468.61884    0.28863109  J  7   0.013487967 3.56385e-02
219854914 1  7.842965359 2471.123632   0.457023037 J  7   0.109301324 5.00002e-04
219858732 1  3.922718052 2468.940928   0.656502245 J  7   0.025350813 7.14670e-01
229228146 1  0.24511674  2468.645323   0.141187243 J  7   0.058011576 1.00000e-02
229228152 1  0.245231465 2468.616058   0.141253324 J  7   0.051484732 1.00000e-02
229228163 1 17.64410512  2484.848147   1.210344581 J  7   7.313540176 1.65422e-02
229228173 1 23.53192018  2473.069846   1.304504944 J  7   5.823696102 4.99999e-04
229228177 1 11.07570633  2473.840473   1.143219741 J  7  10.94981297  5.51037e+00
229228180 1  0.245116577 2468.645425   0.141187148 J  7   0.154537374 1.00000e-02
229228181 1  5.878082955 2473.095588   1.449220851 J  7   0.164629735 1.97773e-04
229228182 1  4.180370373 2472.599719   0.25        J  7   1.651311357 5.99524e-04
229228185 1  0.245116577 2468.645483   0.141187148 J  7   0.057921867 1.00000e-02
229228192 1 14.94475581  2468.935176   1.537894621 J  7   5.15189421  3.60510e-03
229228193 1  8.085005206 2473.08406    0.541710384 J  7   1.45471365  5.07449e-04
229228197 1  1.677568829 2468.648933   4.310114893 J  7   0.102280377 8.40492e-01
229228198 1  0.245116577 2468.645436   0.141187148 J  7   0.062681674 1.00000e-02
229228204 1  1.960480566 2469.158456   1.296017485 J  7   0.307234808 6.48959e-03
229228205 1  9.087252893 2473.421323   1.811568659 J  7  10.96639564  5.01450e-04
229228223 1 26.34298023  2493.827105   2.255522639 J  7  14.4514491   5.00117e-04
229228226 1  3.921223087 2471.103522   0.59939233  J  7   0.826443157 1.18165e-03
229228228 1  0.245116577 2468.665053   0.141187148 J  7   0.12932248  1.00000e-02
229228254 1  9.337643021 2473.418668   1.25523609  J  7   6.315338296 5.00013e-04
229228258 1 17.64249803  2484.851229   0.797266596 J  7   0.309946155 3.08206e-01
229228264 1  0.110881478 2468.592693   0.25        J  7   0.306939798 6.90696e-01
229228269 1  1.959868745 2469.168945   1.947368927 J  7   0.341337056 3.97198e-04
229228272 1  9.35237333  2475.288379   1.137741028 J  7   5.753861264 5.00008e-04
229228275 1  1.959870169 2469.187751   0.452614514 J  7   0.50193575  5.59792e-04
229228296 1  1.960484131 2469.167968   0.523486414 J  7   0.186654312 5.07110e-04
229228299 1  0.870820407 2468.845155   3.489943408 J  7   0.188446792 1.26690e-02
229228300 1  0.733805047 2469.133972   4.514675843 J  7   0.139732929 7.11733e-01
229228303 1 27.22420889  2494.724307   7.755526178 J  7   0.07097892  5.53225e-01
229228311 1 33.49027003  2486.651256   2.377689427 J  7   0.296334745 2.32499e-03
229228314 1 17.63237776  2484.858225   1.312712806 J  7   0.153251207 4.99751e-04
229228316 1  0.245116219 2468.645874   0.141186942 J  7   0.092252312 1.00000e-02
229228317 1  1.95862619  2469.198583   1.356050894 J  7   0.066274112 3.09224e-01
229228319 1  0.245116144 2468.645898   0.141186899 J  7   0.120066009 1.00000e-02
229228320 1  0.245154411 2468.636119   0.141208941 J  7   0.043130933 1.00000e-02
229228323 1  1.961073068 2469.124508   0.887734688 J  7   0.121539302 2.03830e-03
229228326 1 23.2810888   2480.922373   1.652056849 J  7   3.329984458 1.36566e-03
229228327 1  0.24515447  2468.63613    0.141208975 J  7   0.048374824 1.00000e-02
229228328 1  0.245154485 2468.636131   0.141208983 J  7   0.047281207 1.00000e-02
229228329 1  0.245116144 2468.645914   0.141186899 J  7   0.049126669 1.00000e-02
229228330 1  0.245116204 2468.645917   0.141186934 J  7   0.080103992 1.00000e-02
229228332 1  1.959232974 2469.17946    0.607198959 J  7   0.26396327  1.78111e-04
229228333 1  0.245231143 2468.618792   0.418247747 J  7   0.042083508 5.40178e-01
229228336 1  0.245116144 2468.645927   0.141186899 J  7   0.096179859 1.00000e-02
229228338 1  0.245192409 2468.619638   0.264309909 J  7   0.054483197 5.48436e-04
229228340 1  0.245116144 2468.645941   0.141186899 J  7   0.061179522 1.00000e-02
229228343 1  1.961069376 2469.121466   1.014460337 J  7   0.075786523 4.99218e-04
229228345 1  0.102125183 2468.544836   0.058824105 J  7   0.761003411 1.00000e-02
229228346 1  0.245230973 2468.616596   0.14125304  J  7   0.081977255 1.00000e-02
229228347 1 37.27862543  2486.780453   1.922248219 J  7   0.25581262  2.44247e-01
229228348 1  3.137588468 2468.921155   1.6415198   C  7   0.18326665  7.74893e-01
229228350 1 35.85592727  2484.27486    1.752282301 J  7   2.402634916 5.01477e-04
229228351 1  0.245230891 2468.614337   0.284101456 J  7   0.045909515 4.44089e-04
229228352 1  0.245116085 2468.645976   0.141186865 J  7   0.104692632 1.00000e-02
229228356 1 37.39182411  2486.652759   2.18122967  J  7   0.176972318 9.24570e-01
229228357 1 15.67384341  2473.115682   1.467994739 J  7   0.079303954 4.15396e-03
229228360 1 36.3910199   2491.13459    2.806419176 J  7   0.468467946 3.19196e-03
229228361 1 17.64347834  2484.856946   0.257435558 J  7   0.046176783 8.70735e-01
229228367 1  3.921176164 2471.129517   0.534738158 J  7   0.801787406 1.13726e-02
229228368 1  0.245154411 2468.636123   0.141208941 J  7   0.098679255 1.00000e-02
229228370 1 31.92631375  2473.92087    2.330864163 J  7   0.329103835 2.70696e-03
229228372 1 27.40645834  2470.849076   1.497428793 J  7   5.744825646 4.99996e-04
220131668 1  0.102131508 2560.767309   0.058827749 J  8   0.38338863  1.00000e-02
220133060 1  0.102131508 2560.726468   0.058827749 J  8   0.045023364 1.00000e-02
220135402 1  4.868873676 2564.692019   2.2585742   J  8   0.023774312 4.65346e-01
220137236 1 27.42968962  2560.769654   2.336106238 J  8   0.181670316 1.04079e+00
220137654 1 32.43216351  2578.105463   2.687354802 J  8   0.709247099 4.13489e-01
220137860 1  0.102219537 2560.775526   0.058878453 J  8   0.098139889 1.00000e-02
220138665 1  0.245055616 2560.726693   0.141152035 J  8   0.027253101 1.00000e-02
220140152 1 27.45406017  2588.156102   1.719367447 J  8   0.136538548 6.00232e-01
220140752 1  0.102068692 2560.79998    0.058791567 J  8   0.03520432  1.00000e-02
220141896 1 36.30102513  2571.689583   4.546923164 J  8  14.49342856  4.08619e-04
220142011 1 36.99607268  2578.883245   3.717445416 J  8   0.445093339 1.01858e+00
220142976 1  1.96245515  2561.118932   5.1777828   J  8   0.00761727  4.17112e-02
220145479 1 27.12959476  2586.256442   2.046704833 J  8   0.055905489 4.23413e-01
220145658 1  0.245055616 2560.726707   0.141152035 J  8   0.018257785 1.00000e-02
220146547 1 31.28455441  2576.583092   1.73250634  J  8   0.112247682 3.99995e-01
220147229 1 19.52098476  2568.815206   0.922809741 J  8   0.082971389 1.08547e-01
220147311 1 37.33174785  2588.331427   0.860203552 J  8   0.399063849 3.94674e-03
220147333 1 37.2992235   2597.461816   4.665669158 J  8   0.032599268 8.67828e-04
220147457 1 16.67846041  2571.716018   1.787867715 J  8  10.36456508  2.93658e-02
220147984 1 26.980162    2584.713905   2.707713674 J  8   8.776882021 5.00031e-04
220147993 1 28.41388661  2581.110823   1.21517993  J  8   9.953122628 4.05503e-04
220148271 1  0.490623198 2561.180491   0.290550125 J  8   0.024210168 1.35319e-02
220148747 1 13.02764458  2573.561723   1.433794051 J  8   0.108215418 2.95098e-02
220149324 1  0.1021818   2560.800066   0.058856717 J  8   0.144211402 1.00000e-02
220149927 1 28.96822376  2588.373085   1.32019102  J  8   0.081526938 8.02090e-01
220150079 1 27.34270745  2560.934992   2.368512947 J  8   0.23610157  1.08601e+00
220150250 1 28.92143799  2588.397589   1.418871232 J  8   0.303936025 7.29641e-01
220150649 1  0.209530355 2560.797481   0.863173422 J  8   0.089216561 2.93919e-01
220151091 1 27.73931416  2582.222091   1.093291979 J  8   0.06421665  3.18918e-01
220151145 1 36.30146484  2581.548045   1.698926407 J  8   0.039693666 3.28815e-01
220151608 1  0.102232121 2560.708083   0.058885702 J  8   0.058226949 1.00000e-02
220151699 1 28.53306464  2587.108945   6.743420637 J  8   0.478091587 1.24298e+00
220152336 1  0.245015487 2560.736266   0.141128921 J  8   0.020654813 1.00000e-02
220152847 1 36.9138957   2568.857991  12.27568784  J  8   0.068901932 7.65667e-01
220153235 1  0.102081254 2560.761222   0.058798802 J  8   0.079972268 1.00000e-02
220153258 1 14.60391603  2564.697775   3.551239273 J  8   0.028057556 9.64906e-01
220153589 1 31.62385971  2579.315814   1.901580944 J  8   0.048624342 5.58773e-01
220153996 1 29.87582871  2581.094143   1.243189571 J  8   0.040934618 5.41153e-01
220154408 1 17.39389744  2560.76846    1.080196774 J  8   0.032650445 6.16009e-01
220155449 1 22.65428694  2569.747935   1.679023519 J  8   0.085269438 2.94312e-01
220155775 1 27.62926384  2588.214137   1.238287531 J  8   0.538489346 9.06500e-03
220156024 1 31.10365681  2584.545351   1.786689352 J  8   0.093749755 1.50200e-01
220156753 1 25.05220145  2562.541867   2.070293327 J  8   0.068561162 8.25658e-01
220157953 1  0.245055616 2560.726737   0.141152035 J  8   0.024920355 1.00000e-02
220158109 1 26.18808912  2585.771713  19.90951796  J  8   0.11623658  1.00753e+00
220158416 1 27.39135967  2560.785195   2.277709528 J  8   0.081356618 6.18509e-01
220158587 1 34.14551203  2591.265279   2.060975434 J  8   0.167802081 4.67338e-01
220158967 1 12.31282292  2564.133471   1.604606671 J  8   0.024282444 3.78905e-01
220159532 1 27.69578057  2588.167011   1.738151741 J  8   0.411535711 6.82545e-01
220159789 1 32.59062751  2583.313921   2.399038502 J  8   0.060310942 3.14482e-01
220159996 1 26.4642234   2585.275715  20.15803405  J  8   0.098261714 6.44948e-01
220160468 1 28.45853849  2582.509443   2.241077239 J  8   0.098763219 8.36182e-01
220160842 1 27.17273508  2586.819609  11.23289586  J  8   0.07835026  9.07230e-01
220161287 1  0.987497891 2561.115915   5.91915949  J  8   0.169792559 1.03916e+00
220162212 1 27.03255457  2587.14058    4.850789707 J  8   0.452399696 1.06231e+00
220162222 1 35.52215988  2572.79086    1.52946104  J  8   0.206379983 1.51732e-03
220162794 1  0.245055586 2560.7268     0.141152018 J  8   0.029449519 1.00000e-02
220163044 1 28.99166969  2588.317494   2.266808181 J  8   0.07935156  4.77250e-01
220163123 1 27.54533176  2560.776598   2.63415534  J  8   0.237368234 1.07007e+00
220164077 1 27.76140362  2585.201341   1.536174156 J  8   0.039279884 7.75995e-01
220164098 1 27.7614062   2585.201349   1.536938763 J  8   0.03926269  7.77331e-01
220164217 1 27.73941542  2582.2312     1.622920191 J  8   0.090076781 2.00759e-01
220164667 1  7.351327764 2566.861086   0.297822993 J  8   0.048801834 8.46349e-01
220164883 1  5.880165728 2560.990653   0.686680487 J  8   0.032206252 8.85976e-01
220165256 1  0.245055676 2560.726718   0.141152069 J  8   0.022968888 1.00000e-02
220165838 1 27.44561928  2588.131288   2.163908516 J  8   0.099158459 5.41766e-01
220165960 1 27.43891647  2588.137947   1.936551157 J  8   0.097246226 2.97178e-01
220166077 1 30.36906588  2585.236354   0.864663763 J  8   0.162881082 8.42860e-01
220166294 1  0.245055616 2560.726749   0.141152035 J  8   0.02386144  1.00000e-02
220166549 1 12.01102584  2565.35412    0.605082523 J  8   0.691842025 8.15968e-03
220167392 1 22.40351793  2565.836581   1.271180678 J  8   0.054003124 4.27354e-01
220167696 1 27.41590341  2560.784325   2.606323176 J  8   0.140189167 1.02470e+00
220167791 1 10.79055613  2565.854793   0.685668865 J  8   0.051634606 7.93560e-01
220167800 1 28.16351796  2588.526511   4.67447922  J  8   0.131565499 3.37253e-03
220167982 1 36.0175622   2589.68786    1.077465883 J  8   0.268128929 3.00264e-02
220168091 1 10.7905797   2565.85218    0.533936268 J  8   0.074452007 3.33104e-03
220168490 1 28.21921814  2585.214633   0.632794824 J  8   0.140401429 1.04064e+00
220168551 1 36.11314875  2569.977315   1.364043807 J  8   0.428966232 1.40125e-02
220168622 1  0.245055646 2560.726731   0.141152052 J  8   0.024530615 1.00000e-02
220168663 1  3.225706539 2561.50469    1.0508378   C  8   0.07994309  9.34529e-01
220168802 1 25.2483874   2561.960643   1.274279367 J  8   0.122187222 3.26804e-02
220169000 1 30.02245242  2590.02959    2.692684513 J  8   0.19972631  1.65793e-02
220169269 1 10.79056066  2565.852412   1.221926477 J  8   0.034912955 5.99964e-01
220169765 1 24.97809474  2562.726263   0.934939297 J  8   0.104057819 1.26519e-01
220170179 1 28.84638448  2588.50177    5.36295537  J  8   0.479244887 9.83183e-01
220170303 1  9.691885224 2563.654848   2.9538272   C  8   0.012908944 3.85618e-01
220170311 1 37.59173973  2594.000665   1.447420447 J  8   0.378897405 7.62733e-02
220170413 1 27.60787744  2588.247577   1.833720277 J  8   0.29514832  3.85782e-04
220170512 1 11.08448682  2560.730436   1.639417716 J  8   0.040081347 4.32481e-01
220170798 1  0.245136425 2560.947338   0.141198581 J  8   0.055082175 1.00000e-02
220170815 1  0.758284708 2560.989611   3.993103439 E  8   0.485824841 8.46453e-01
220170875 1 28.96817964  2588.364795   1.534990754 J  8   0.301496407 3.14322e-04
220171180 1  0.102118939 2560.714277   0.058820509 J  8   0.209957854 1.00000e-02
220171396 1  0.944074599 2561.314994   5.983713559 J  8   0.405286453 1.24013e+00
220171564 1 33.31241815  2560.763602   1.745214381 J  8   0.124456333 1.02908e+00
220171612 1  0.102118939 2560.755131   0.058820509 J  8   0.014604094 1.00000e-02
220171620 1  0.102118939 2560.755148   0.058820509 J  8   0.015765131 1.00000e-02
220171907 1 30.94955335  2576.688075   1.65842197  J  8   0.033925209 3.98801e-01
220172267 1 32.17193692  2575.895441   0.387751371 J  8   0.780518502 3.36140e-02
220172401 1 27.69582913  2588.16981    1.453602992 J  8   0.104855804 1.46203e-01
220172764 1  9.795922531 2568.340067   2.56802289  J  8   0.037659407 1.10854e-01
220172781 1  0.245257542 2560.932814   0.141268344 J  8   0.026578931 1.00000e-02
220172977 1 20.59616828  2569.780623   1.056077846 J  8   0.048980709 5.44979e-01
220173162 1 10.79052971  2565.852389   0.603376259 J  8   0.069006964 7.71572e-01
220173169 1  5.450105469 2562.793939   4.33060996  E  8   0.547399644 2.81266e-01
220173210 1 15.852964    2563.977337   0.860315408 J  8   0.046134504 9.24401e-01
220173278 1  8.033980098 2563.541355   5.3155565   C  8   0.009949513 3.60960e-03
220173300 1  8.038232515 2563.520442   4.9695824   C  8   0.010164793 5.62026e-01
220173391 1 27.60792551  2588.247206   1.966649421 J  8   0.330064911 5.15831e-04
220173538 1 36.74836313  2569.382841   0.644891359 J  8   0.451642654 3.61972e-02
220173948 1  0.245055601 2560.726804   0.141152026 J  8   0.030458855 1.00000e-02
220173984 1  0.245257803 2560.930034   0.280503563 J  8   0.019137605 6.07397e-01
220173997 1 22.07401516  2565.826248   1.848315763 J  8   0.03960896  5.14173e-01
220174041 1 22.07453092  2565.837181   1.254829169 J  8   0.0407019   5.20602e-01
220174081 1 20.12425782  2579.548559   1.574826599 J  8   0.155390633 1.04218e+00
220174201 1  2.432922532 2562.268782   2.805362987 J  8   0.0281826   7.47781e-01
220174206 1 22.10717926  2571.665822   1.573488181 J  8   0.052763375 7.56023e-01
220174330 1  0.245055601 2560.726801   0.141152026 J  8   0.028836343 1.00000e-02
220174393 1 31.28459792  2584.558574   1.999384892 J  8   0.077942135 4.80631e-01
220174451 1 16.43408586  2571.218022   1.634451696 J  8   0.171183063 4.80893e-04
220175030 1 25.05504941  2562.536205   1.510795081 J  8   0.062057756 7.97083e-01
220175390 1 33.97033447  2576.586827   1.864722688 J  8   0.345107755 3.37937e-04
220175502 1  0.245055586 2560.726813   0.141152018 J  8   0.026944536 1.00000e-02
220175595 1  0.245055586 2560.726826   0.141152018 J  8   0.030994569 1.00000e-02
220175644 1 27.35036051  2560.922605   1.57626655  J  8   0.02931329  6.10076e-02
220175693 1 14.70774387  2565.861887   1.023161111 J  8   0.035563642 4.77437e-01
220175927 1 30.97515333  2578.982673   1.4576149   J  8   0.026294708 7.36295e-01
220175955 1  6.130011713 2564.12879    0.871900188 J  8   0.039309489 3.97275e-01
220175982 1 33.83090837  2570.029933   1.150535105 J  8   0.045193499 9.46168e-01
220176238 1 27.41636125  2560.789829   1.724418567 J  8   0.071323644 9.40575e-03
220176326 1 27.4112876   2560.787699   2.005962378 J  8   0.040512039 5.00217e-01
220177189 1 19.78611406  2580.237543   1.45123558  J  8   0.04932903  2.20171e-01
220177307 1 26.5670714   2560.771212   1.650861474 J  8   0.042422948 5.87057e-01
220177373 1  2.941495359 2560.967299   0.25        J  8   0.237406102 1.07627e+00
220177427 1 21.27922194  2566.818531   3.424229047 J  8   6.978570567 4.99999e-04
220177543 1  2.941615233 2560.964485   0.264990527 J  8   0.047950481 2.14565e-01
220177582 1  2.941592084 2560.965201   0.25        J  8   0.043854827 1.21659e-01
220177617 1 27.46147307  2588.154524   2.046495541 J  8   0.03762577  1.00000e-02
220178122 1 11.20211021  2571.269781   3.321699672 J  8  25.34680935  4.07314e-04
220178439 1 27.4118914   2560.784169   2.133180237 J  8   0.039798884 7.34162e-01
220179052 1  0.24505572  2560.726687   0.141152095 J  8   0.03615333  1.00000e-02
220179214 1 27.33986294  2560.940372   2.356164124 J  8   0.359807021 1.19138e+00
220179318 1 27.54509224  2560.780188   2.28400748  J  8   0.036176848 7.40918e-01
220179604 1  0.245055839 2560.72659    0.141152164 J  8   0.014862619 1.00000e-02
220179606 1 23.33954784  2569.507678   4.509849194 E  8   0.31482815  8.29665e-01
220180153 1  0.102194376 2560.773566   0.058863961 J  8   0.114139116 1.00000e-02
220180311 1  0.184445064 2560.729612   0.63581058  E  8   0.030971659 8.84350e-01
220180453 1 27.71793907  2585.166685   3.962094922 J  8   0.03361996  8.88339e-01
220180497 1 35.49252232  2564.139265   1.735510131 J  8   0.164913721 5.10495e-02
220180985 1 24.76736945  2563.427007   0.25        J  8   0.098696994 8.49384e-01
220181352 1 22.0746041   2565.837233   1.275787982 J  8   0.052076387 4.77580e-01
220181439 1 33.37094362  2576.586288   1.807929263 J  8   0.041505374 4.46390e-01
220181478 1  0.245055586 2560.726861   0.141152018 J  8   0.032613648 1.00000e-02
220181887 1  0.122533739 2560.719011   0.070579433 J  8   0.140537723 1.00000e-02
220182402 1 10.79044495  2565.855166   0.646380117 J  8   0.038263634 4.84551e-01
220182413 1 19.63200775  2571.672731   2.553328627 J  8   0.051478442 6.28012e-02
220182540 1 13.97436582  2565.847509   0.302027215 J  8   0.033110814 2.10121e-01
220182548 1 34.11631413  2591.315544   1.783231892 J  8   0.244674639 6.33839e-04
220183180 1  0.245055586 2560.72687    0.141152018 J  8   0.022394964 1.00000e-02
220183201 1 34.3788003   2591.2836     1.069961562 J  8   0.880299024 2.53533e-02
220183267 1  0.245015308 2560.736538   0.141128818 J  8   0.022722782 1.00000e-02
220183422 1 28.99176686  2588.322122   2.296735657 J  8   0.139653823 4.87566e-01
220183890 1  0.245055676 2560.726733   0.141152069 J  8   0.019964912 1.00000e-02
220184256 1  0.102118939 2560.716384   0.058820509 J  8   0.04243058  1.00000e-02
220184269 1 12.31282212  2564.138399   1.836727166 J  8   0.025362131 5.21857e-01
220185144 1  2.941581351 2560.964436   0.25        J  8   0.031706638 6.92249e-01
220185453 1  5.880638323 2560.989074   0.25        J  8   0.236451182 1.07021e+00
220185537 1  1.470600851 2560.971707   0.455492291 J  8   0.023531452 2.04338e-01
220185727 1  2.94161371  2560.964716   0.250458394 J  8   0.034742429 1.67749e-01
220185794 1 22.56990013  2565.795434   3.28698721  J  8   0.035256081 2.44026e-02
220186159 1 26.00369529  2585.973992   1.561409579 J  8   0.445341599 2.76920e-03
220186168 1 22.07390514  2565.827269   1.812346569 J  8   0.038386457 5.74880e-01
220186496 1 25.05492313  2562.541348   1.784880396 J  8   0.09402501  1.01383e-02
220186585 1 24.7677106   2563.405997   1.542838427 J  8   0.056522147 3.20945e-01
220186645 1  7.055277839 2563.511397   4.144922    C  8   0.021088776 6.17262e-01
220186933 1 27.45823108  2588.150798   2.219545016 J  8   0.101884872 5.23842e-01
220187325 1 22.05714662  2565.849986   1.653047781 J  8   0.025652008 8.21708e-01
220187433 1  2.941590724 2560.966218   0.25        J  8   0.099786522 8.58681e-01
220187505 1 21.8799234   2572.137992   1.989545683 J  8   0.041169246 2.46822e-01
220187552 1 17.0977937   2566.306055   2.4428746   C  8   0.268899988 9.85121e-01
220187677 1 26.60332946  2585.372757   1.750822227 J  8   0.736954797 1.37291e-03
220188214 1 12.3128112   2564.131641   1.667857482 J  8   0.024866652 5.40710e-01
220188261 1 26.55838584  2560.772373   2.622368841 J  8   0.041845357 5.34462e-01
220188363 1 28.2092797   2587.163639   2.077539691 J  8   0.269670919 2.64247e-03
220188550 1 27.76207244  2587.858303   1.318937829 J  8   0.285187843 2.61236e-01
220188573 1 27.4541771   2588.15095    1.858888108 J  8   0.196880273 1.90441e-01
220188595 1 27.45475091  2588.155653   1.904917757 J  8   0.039653277 3.69482e-01
220188801 1 33.51160296  2579.262517   4.435167563 J  8   0.049109654 3.82027e-01
220188903 1  0.18636812  2560.885028   0.28163848  J  8   0.041526239 4.47780e-01
220189018 1 17.96328724  2565.844001   0.892371395 J  8   0.050379526 2.09943e-01
220189413 1 27.41123458  2560.779026   2.42984953  J  8   0.029446336 3.18879e-01
220189630 1 22.07454719  2565.827589   1.776699257 J  8   0.042454573 5.25633e-01
220189668 1 27.45477004  2588.15413    1.844757328 J  8   0.038066764 4.87531e-01
220189869 1 22.06456664  2565.821102   2.16181275  J  8   0.026748193 6.15276e-01
220189986 1  0.24525781  2560.724926   0.141268498 J  8   0.031545067 1.00000e-02
220190173 1 27.51966294  2584.429985   2.100294779 J  8   0.409130642 1.78012e-03
220190545 1 28.99172897  2588.318245   2.527107535 J  8   0.153118342 3.16953e-01
220190909 1 38.422445    2591.251175  18.98096944  J  8   0.203530365 1.13746e+00
220190911 1  2.449964385 2561.955881   1.562808263 J  8   0.0169942   7.66244e-01
220191039 1  0.245257542 2560.932861   0.141268344 J  8   0.022396582 1.00000e-02
220191209 1 26.45439655  2586.218428   0.32404211  J  8   5.535249827 1.15765e-02
220191236 1 29.92519379  2565.838398   1.176891351 J  8   0.043510845 4.17179e-01
220191315 1 35.92234954  2565.844784   0.559321752 J  8   0.077159782 9.77582e-01
220191421 1  0.245055571 2560.707297   0.141152009 J  8   0.047090894 1.00000e-02
220191699 1 27.48141197  2588.134728   1.92387492  J  8   0.04540299  5.00893e-04
220191707 1 35.79917438  2588.041604  19.13123161  J  8   0.071481596 8.58998e-01
220191801 1 31.38787947  2587.169482   1.517747564 J  8   0.323300208 5.96990e-03
220191893 1 28.92047088  2588.402483   1.916537144 J  8   0.399420386 8.16448e-01
220191900 1  1.965023915 2561.082985   4.532567436 J  8   0.013180913 6.43502e-01
